"id commande"	"date transaction"
"3897d96e-fc8d-4470-a79b-f6517f27926c"	"2021-05-20"
"38a611d4-2316-4dca-a56f-627a08c952cb"	"2021-05-02"
"3ae43467-83ac-4e48-a95a-2adfd8384c7c"	"2021-05-31"
"3b5ed533-ddf5-417e-8502-1e846e4be9b0"	"2021-05-30"
"3ba0896f-d173-40da-b284-d2d93c2b1325"	"2021-05-25"
"3c54ab3d-2c5d-4572-b707-702dd49cf9ff"	"2021-05-21"
"3ca988c9-ddaf-4606-b0aa-cd4116eb0feb"	"2021-05-30"
"3d6099ff-9027-4032-a6e9-47c5bebd2c62"	"2021-05-02"
"3d972863-b558-4e54-b388-51efe3b9f073"	"2021-05-16"
"3db0a678-25f3-4e5b-b763-33d7cfedf8d1"	"2021-05-13"
"3dd63b75-fe1b-4919-bb1e-b74bc20b7cda"	"2021-05-07"
"3e306140-8bd1-4921-a096-d0e02589cdcd"	"2021-05-07"
"3ed251d5-9a0c-49e4-a457-c749a770ac57"	"2021-05-02"
"3f06536d-6662-4f29-a7a6-44a1f79aa90d"	"2021-05-31"
"3f92d43a-e61d-442a-bed6-42a20cf49269"	"2021-05-02"
"4080e8ff-7f95-40c1-8590-27942aedc992"	"2021-05-28"
"4082f8f6-8b79-42cb-9764-b9421cbb155c"	"2021-05-24"
"41e4d390-eb69-4f96-ac1a-922e59900bc3"	"2021-05-19"
"420879da-8323-42e5-b987-9191223b84c4"	"2021-05-26"
"423a1b78-74da-49ad-8882-2ce29f519baf"	"2021-05-08"
"42b1f14b-83db-4e19-a504-356e66a774f2"	"2021-05-18"
"43afa435-7f27-4b82-a933-a0683c48b38f"	"2021-05-19"
"4433822e-9cfb-435a-955d-da42a3566c0c"	"2021-05-15"
"45835a56-3390-4f3e-b6f4-94070e0a6546"	"2021-05-23"
"46db37f4-55c1-4db4-a21b-91c6205de005"	"2021-05-17"
"4792c7bc-6032-4949-af97-46d7ff4fb0f8"	"2021-05-19"
"47e5e77f-6907-4b52-8844-57c774e6aaa8"	"2021-05-06"
"480d545a-9bc4-45e7-9674-fb4232aea9b5"	"2021-05-15"
"4836a512-b588-4676-b360-718537c65b9c"	"2021-05-11"
"4892993d-b987-46bd-ac6d-962e2918ceaf"	"2021-05-29"
"48a42cf4-05b9-4d05-8f8f-ab3a87615c4e"	"2021-05-08"
"48b8c42f-983d-48e0-8d14-c4c97ea6d338"	"2021-05-04"
"496cd09b-5e34-49b9-b9a4-722688d5514b"	"2021-05-25"
"4ae1f182-7907-4fd8-aed2-adab2ae5df5c"	"2021-05-04"
"4bae4826-4901-44e5-acdd-52d188aec90f"	"2021-05-10"
"4cf1b141-3a5a-405c-98d0-c9e12b3522bf"	"2021-05-15"
"4e4e8a9d-6a06-478c-97bd-a3684655ca7f"	"2021-05-02"
"4f504b7d-f703-43b9-98de-ca1e58d2f175"	"2021-05-22"
"4f6bca70-71a4-4a03-91b8-3330b6a04de4"	"2021-05-19"
"4fb0fa24-dbd8-4de1-ac74-537409363d47"	"2021-05-19"
"4fec23b8-61d8-49a7-80e6-53701e449d74"	"2021-05-21"
"4ff8cadb-19f9-454e-aa28-55fc082b2aa5"	"2021-05-18"
"4ffcf969-00a8-4686-85c8-c28159b12e2c"	"2021-05-28"
"506b810b-4b08-43a7-bbc4-666288754397"	"2021-05-23"
"5070c24c-bbf9-4402-9afe-f21e15675c70"	"2021-05-22"
"50812f9d-ad02-456b-a9aa-30270268d596"	"2021-05-31"
"51a0f941-90b5-4602-bce0-1f8e2d5ad203"	"2021-05-05"
"53acd52e-00a5-4726-8aa4-672f08d8473e"	"2021-05-27"
"54088f0c-f1bb-4b1f-b5e6-46acfa5f22b0"	"2021-05-11"
"5472ff79-afe8-4684-bdc9-9d73b7cc5682"	"2021-05-12"
"54d3e94e-7b2d-40e2-b685-c5ce18d0ff60"	"2021-05-13"
"556d5de0-43d4-49b7-8bd7-f704789cbefb"	"2021-05-28"
"557bdfcc-8d33-421d-a1fb-ee8a49ccd11c"	"2021-05-04"
"566110fa-4d50-4bfa-8259-1e92d8f0b110"	"2021-05-03"
"56db62c3-2c7f-406b-b1ee-a6859c2b1f01"	"2021-05-12"
"582784f9-9289-48dd-8d77-804845a790ec"	"2021-05-14"
"5a2b5a3a-db1a-42d9-a3e8-9dc98a450247"	"2021-05-11"
"5b862a18-d553-40be-be46-9c8351087cf8"	"2021-05-22"
"5bc86aab-4313-4a5b-9102-a1b1a72ff721"	"2021-05-26"
"5ca66142-7e53-4abd-8d38-71d6ec83cb96"	"2021-05-10"
"5cf0d22c-fda9-4947-b9a8-d68b89a1405b"	"2021-05-12"
"5da8b60a-ea87-4e14-96b4-da2bf29bb487"	"2021-05-31"
"5ef05eff-ced1-4d13-9b2a-2280065d253e"	"2021-05-07"
"5fd52aa7-9019-400b-9161-4854cd03fcfd"	"2021-05-20"
"60dd58ef-a5df-4c29-bde1-bbb50ee371ff"	"2021-05-23"
"61090d56-0f19-40c0-a15c-5611533c7f36"	"2021-05-27"
"613b3d51-f327-4e5f-81ce-d0798ae8f2f0"	"2021-05-09"
"6166d976-4ab0-4abc-b7e9-3652a0ff0042"	"2021-05-31"
"618812f0-2d74-4998-854e-304840e859f1"	"2021-05-28"
"61f5b6cb-bc4b-4fe4-b718-138fdbb4d9a4"	"2021-05-04"
"62dcde25-f7f7-4cc9-86a1-99e496ae93d7"	"2021-05-18"
"638863e2-aef3-486b-910e-78f77a9502a3"	"2021-05-19"
"650cafd5-18c8-4d65-ae30-31487b38f189"	"2021-05-26"
"650f9b95-c9aa-4393-b152-28009d9239ad"	"2021-05-17"
"654c30cf-ed24-4c37-aa13-85bc73b9db1e"	"2021-05-30"
"65530042-f951-4a2f-956e-75f3f541d91b"	"2021-05-04"
"65b4f3c1-4f58-487d-837f-e441c9956347"	"2021-05-21"
"65ea47a3-f608-44b4-9154-8b6dd0ed6fdd"	"2021-05-24"
"660e8ff9-be7a-4c00-ae47-b4c874ba75ca"	"2021-05-19"
"6615bf81-5107-4e11-bddd-fa3cb4b0c2d0"	"2021-05-12"
"6693ead6-dca7-4510-a8a3-f285cda0afcc"	"2021-05-29"
"66b3d016-1265-48d0-94d9-e4936b810027"	"2021-05-13"
"67aa72b1-0d9b-4d83-b8ca-4cfc841ef099"	"2021-05-20"
"67ecb068-9e57-4583-a86f-05ae87238aba"	"2021-05-23"
"67f0e347-9ea5-4b3d-babf-011c02d90b56"	"2021-05-17"
"68702468-7cbb-4371-ae88-dcd936659892"	"2021-05-18"
"69967cde-421d-4570-bf58-106c7045db86"	"2021-05-10"
"6997ff50-7fe2-4388-bf89-30f28deeb32a"	"2021-05-13"
"69bf242a-d49c-4497-9097-b5d303a5b748"	"2021-05-01"
"6ac9e0a1-2fc5-4748-a9f7-d327a2549c21"	"2021-05-19"
"6ada4f7a-5487-4047-aff5-44430b36f0a5"	"2021-05-15"
"6bca42fb-3296-46f0-b51f-8467c83582f9"	"2021-05-30"
"6c2c4be6-37da-48b4-a730-17b0985353dc"	"2021-05-24"
"6cbb907f-3325-40d2-954e-b8798ee9914d"	"2021-05-07"
"6d089095-79b8-43d7-a393-738940c16491"	"2021-05-08"
"6dcd3972-d5df-46c7-ae67-f45d67ea1272"	"2021-05-25"
"6de326fa-0b88-49e4-9420-97398304dc7b"	"2021-05-05"
"6e09f595-bc9c-422d-914c-89f186a30a01"	"2021-05-31"
"6ebf4029-a146-4c74-9dc3-b12e1b6dd903"	"2021-05-09"
"6f453043-d064-455a-9d52-9a1677f99d4b"	"2021-05-09"
"6f5faadc-23e0-4c55-a56b-4782bcbbd78f"	"2021-05-24"
"6f6e6dd2-6aa2-4378-8a17-7611fd530afc"	"2021-05-15"
"6feae382-646e-4df4-8da4-cd265f236e59"	"2021-05-20"
"703f934d-4e5d-4c9f-bc53-46d63cd51551"	"2021-05-29"
"71c02f35-3e36-4cd0-919e-1521ed648acb"	"2021-05-23"
"7219c772-c76d-4cdf-ac41-d5c0cfeb5ab1"	"2021-05-25"
"732fabac-de7b-412d-8367-9644a91ccde9"	"2021-05-08"
"74750d30-db2f-4ecf-8b1d-85bf0970aaf5"	"2021-05-01"
"748df03d-cb2b-4609-a3f0-70209da66ad7"	"2021-05-22"
"74ade3c7-4a9a-477d-879e-90913af50018"	"2021-05-23"
"76759bea-63ff-49ea-a49c-29f1b260cd53"	"2021-05-07"
"7829e1d7-5299-4999-8f48-949eac807975"	"2021-05-08"
"78908702-8e5c-481e-8079-ea2a1cdda90d"	"2021-05-25"
"7974f458-0e0f-43a1-83c6-6c701277c641"	"2021-05-01"
"79b524a9-c8f8-4117-8eef-50812a1c38d8"	"2021-05-18"
"7b049be1-7e9c-485f-972d-fffd23932c54"	"2021-05-24"
"7b709f9a-2189-4a89-bbff-27f0ad268811"	"2021-05-01"
"7b831f01-aa05-40f1-9b41-52f8e0dec644"	"2021-05-08"
"7db2ac42-726e-4ade-9cbf-d1dfc5cf6127"	"2021-05-22"
"7e2aaa3c-bdf9-4308-afb5-3b7fdd8b1ebb"	"2021-05-20"
"7e60bf43-f47d-40c6-a46f-5526644ecf42"	"2021-05-30"
"7e6bf605-a6fd-4583-8fae-4317a35779ac"	"2021-05-23"
"7ebd46aa-49c6-441d-9e36-fe20a0d6340b"	"2021-05-06"
"7ed47766-a475-452f-bd6c-1eda82113363"	"2021-05-26"
"7f07a1a1-c86f-4e75-a3d5-6ebe2092778c"	"2021-05-12"
"81926c57-62a1-479d-9589-4aeb19fd0142"	"2021-05-06"
"8210df4b-c426-4817-834e-6f0b1088de0b"	"2021-05-01"
"83309788-08c2-4562-8a91-fa8cf89fe44c"	"2021-05-26"
"83be5f20-b818-444b-a97b-25b338abc7d3"	"2021-05-08"
"847caf40-eecb-4f10-8c42-25f2b6cc484c"	"2021-05-23"
"84895d33-5cd9-48e8-b177-a9914f9540d3"	"2021-05-26"
"85009b91-22bb-413d-84a5-7009d695eb8a"	"2021-05-21"
"850e0618-61f6-41b9-826e-4b8c1e82c082"	"2021-05-25"
"8613db2f-4a64-4eb8-8a0d-16bdd0429a5a"	"2021-05-18"
"86a8c470-5685-4d47-9ce2-1640dc92ecee"	"2021-05-28"
"86d61342-ec3c-4011-9f49-df76505ebbae"	"2021-05-18"
"873f331d-ebad-4952-ae50-fecb0347e4a1"	"2021-05-09"
"882fa92a-7a3b-49a2-bda9-36b703a532b5"	"2021-05-14"
"88405bb4-ccfe-484f-9492-7e6c38266787"	"2021-05-03"
"88d57f34-82ee-421c-928c-55e9135babaf"	"2021-05-25"
"8a1caa07-0fbb-4f5c-b79a-f2a77489e724"	"2021-05-03"
"8a2b953c-8fa1-4937-bdfd-de423af03864"	"2021-05-01"
"8a453d99-1c71-4b3d-96da-6d6b578b1708"	"2021-05-31"
"8a6342dd-4717-4f84-8709-d4f53ffca95f"	"2021-05-11"
"8b777e5b-9b55-44cb-b2cf-89ceccf44922"	"2021-05-18"
"8b9190b8-e904-4d2e-908a-e22985351af2"	"2021-05-29"
"8bdb71be-f8e9-4135-91fb-1e54a79f2645"	"2021-05-11"
"8c7fa8c8-20b1-4fe7-baad-47a35da618a4"	"2021-05-05"
"8cbd1f4a-7ac8-483d-ba60-3b08b6f70c9d"	"2021-05-24"
"8d077152-0982-48f3-b0f2-659090491066"	"2021-05-28"
"8d3be7e3-1e8a-4fb7-a8f7-d97bc2b54ec1"	"2021-05-27"
"8d8debc2-75bf-4891-9812-d05d3449f87a"	"2021-05-18"
"8e41cce2-edb6-42b6-90b2-2c359aa1b2c0"	"2021-05-31"
"8edb7c31-8980-48f5-b0e6-7542c027f4f2"	"2021-05-27"
"90fa0dcf-b787-40a4-82c2-5eb7552db0c4"	"2021-05-27"
"914f82d7-0bf5-462a-83c2-5e04cfd313f4"	"2021-05-23"
"92f2fa87-b0c4-48d8-9389-30222da88f06"	"2021-05-01"
"930db138-bf45-4624-b970-a499a5ba64bc"	"2021-05-16"
"93473012-5e2b-4f9d-a417-281781d3347e"	"2021-05-29"
"936af381-cc2b-4106-bb12-14d323980bcb"	"2021-05-01"
"9376422b-32da-4d84-be0b-58c0927ba714"	"2021-05-25"
"9431ce93-e952-4a58-b1b5-bc4d73d897ef"	"2021-05-18"
"9443adf9-cb09-4438-a666-d9cdbede4bb7"	"2021-05-30"
"94838f37-47bf-4988-96a5-a4e02c73662a"	"2021-05-08"
"952e7971-8729-4063-9746-2322b161d669"	"2021-05-04"
"9591eaf2-b868-4f53-abfd-d6826e4ff9a1"	"2021-05-25"
"95bb317b-8cd8-4e21-82e0-91a30a0b80ed"	"2021-05-10"
"96f5f74f-128c-40e5-8fb7-aed2f487aed1"	"2021-05-26"
"9795ad1e-fcb4-445c-b86c-10e359a1be6a"	"2021-05-27"
"97c971b0-ecd4-482a-b08d-f98a5cf04135"	"2021-05-15"
"9819b65b-0b91-4034-b73e-c965b28f3142"	"2021-05-30"
"986b8940-a8f0-4439-9a19-366ee8b91173"	"2021-05-23"
"9a7461c9-a7e2-4f42-9ae7-3ef6c9a26908"	"2021-05-26"
"9b1dd43a-31e7-436e-9601-25c1949f2741"	"2021-05-05"
"9b73a404-d9bd-4fea-ad05-232c7804c799"	"2021-05-13"
"9b879824-3072-4029-a9dd-0e9ac19620d3"	"2021-05-12"
"9b905d43-7064-4f0d-9704-ebca09eebe24"	"2021-05-07"
"9b93ef91-9536-4b3f-80ad-7633818c8c68"	"2021-05-26"
"9c0a3d77-fde4-4645-b4a0-b49435f2b08a"	"2021-05-29"
"9d28b572-88e4-48bc-ad32-99e40be75e4f"	"2021-05-15"
"9d86fd35-cd15-41c1-80a9-eab492ece318"	"2021-05-09"
"9e513625-8f3b-4d24-8d37-f40ba0d01a5c"	"2021-05-15"
"9f120b69-90db-4e52-b996-062d72ef5079"	"2021-05-19"
"9f68b85c-5298-42ee-b753-e9117fa355f2"	"2021-05-24"
"a11425ce-812a-4b4d-b5c5-34742213fa86"	"2021-05-17"
"a194c313-9fd5-43e1-9ca8-84c2e648ae6d"	"2021-05-07"
"a20a8c3f-d5a7-4311-acdb-93859ef08f9b"	"2021-05-14"
"a242723d-e732-4130-8c55-53816992661f"	"2021-05-18"
"a2616b72-9dbe-4a0e-8a4f-59df73520f83"	"2021-05-23"
"a383c2cc-b372-4228-8de3-08650a7b7b0e"	"2021-05-10"
"a4813223-f9e2-4b99-92ab-9ab93a763371"	"2021-05-06"
"a4a936be-99c2-4c21-b45a-a14d44468eee"	"2021-05-24"
"a530fb10-e753-473a-ae85-2e0e610a32a7"	"2021-05-18"
"a5872a50-8f24-40df-9a81-87015a6b5678"	"2021-05-23"
"a666003b-7f8a-496f-8e05-f317916c32e1"	"2021-05-27"
"a7bb8f13-4f29-4c6e-98ba-a95a2142ba88"	"2021-05-27"
"a8198b2b-a794-49b8-a316-ed0e6f6fe738"	"2021-05-12"
"a864de13-f1f3-4a73-8b40-085b25904bba"	"2021-05-27"
"a98feafa-4309-454a-b554-a290c5a814e1"	"2021-05-08"
"ab1b920f-015f-4f81-bd1d-b035897b9618"	"2021-05-09"
"ab5d81f8-c26f-47e9-8d17-ebbe61477d18"	"2021-05-19"
"ab834ab0-4971-432f-a3b2-381cc8a8f44f"	"2021-05-07"
"ab8ca5e8-b95b-418d-979b-e7d2333a6901"	"2021-05-17"
"abcea656-3bcf-401b-be53-1804ecbdfa10"	"2021-05-17"
"ac38bb7c-536e-4c56-9462-a8f2e56e04a5"	"2021-05-17"
"ac9ff358-0448-4b98-911f-9255e1a88a4f"	"2021-05-30"
"ad23e3fc-bad3-4b68-9814-9677ba905ba7"	"2021-05-15"
"ada7c841-22fe-49b8-926d-66628a5a90f5"	"2021-05-26"
"adb3ac36-1c52-4571-bfb9-e9dd5923402d"	"2021-05-18"
"adee07d3-76fe-4cf2-9d68-4a5d4c769ca9"	"2021-05-26"
"ae2821ec-756b-4c33-a901-47797f4a5fb4"	"2021-05-19"
"ae5f1661-367c-4deb-814d-f7287f31ad9b"	"2021-05-13"
"af035cb4-043a-416e-a261-671cf4dd03b5"	"2021-05-31"
"af5cdd5f-7d26-48cd-babc-e888c172297f"	"2021-05-25"
"af88060c-43b4-4a4f-953d-ee76d0c976d4"	"2021-05-29"
"af896c92-719a-4f91-8a90-1463ec78ed74"	"2021-05-06"
"afbbaa74-7124-4717-a55b-cfafcd749c65"	"2021-05-08"
"b10b6f60-6b3e-4bd4-b1c0-21375fd7bd44"	"2021-05-05"
"b1c021ce-ffe0-48a2-883a-a9b20aa5d476"	"2021-05-15"
"b2206d8d-0303-4a4b-85ab-e0cb14e01313"	"2021-05-30"
"b2869a6e-61f8-4c01-a446-29c7a6def178"	"2021-05-27"
"b37fa852-164b-4ee0-8854-0e5eca5a3fd6"	"2021-05-02"
"b38620ae-2a01-464f-ae8a-6436af969b37"	"2021-05-03"
"b4323fc5-58f8-4a6b-bd2d-7adc5f004d88"	"2021-05-12"
"b4415e12-fd65-4997-ab4f-63cdc4c1dffc"	"2021-05-23"
"b4ecc5f5-f635-47ef-bab0-6ede056021e6"	"2021-05-14"
"b4f5ea17-3b48-48a8-a0ea-9004dbac147c"	"2021-05-12"
"b5a23c6a-00ce-4e27-a1dc-c479796267a9"	"2021-05-10"
"b612745f-ab8f-4cff-8fd5-9d72300c4b24"	"2021-05-03"
"b71d24f6-6340-44cf-8fa3-172a52327883"	"2021-05-26"
"b89729af-859f-456f-b37e-58883d06b641"	"2021-05-29"
"b8fc27e0-c609-40d4-9873-dd5f1b93e5fe"	"2021-05-20"
"b90db179-c851-43f0-b083-8d5115dab31a"	"2021-05-06"
"b94d7828-bbf9-4ae4-92f3-0df0d11d7c0d"	"2021-05-21"
"b9501ea8-dc89-42c9-8dc4-ff20953f0df2"	"2021-05-29"
"b99eab5f-b349-4e0d-bd12-b32936031390"	"2021-05-01"
"bc27862b-0eaa-490b-b308-173c06d4ce34"	"2021-05-03"
"bc6a7b8e-1f2c-4ae9-8a2b-12acc5862775"	"2021-05-20"
"bc8d33a1-3f47-4e9e-950e-a2f1bf645bb8"	"2021-05-19"
"bce9b1a7-f3f6-4477-a5a7-d6592ca4492f"	"2021-05-16"
"bdc73483-41f4-4d53-af67-c23470242d16"	"2021-05-15"
"bf40502c-7c78-4071-bbda-528988aad311"	"2021-05-05"
"bf680157-2c51-4358-8a25-4753ffbe6c57"	"2021-05-08"
"c0c19760-d2f5-49ee-98a6-0c20c15c432c"	"2021-05-03"
"c12825c6-0cde-4d6a-be38-e27a57b7abfd"	"2021-05-29"
"c1faf0aa-1924-4d6e-b8e6-6d7e7e840c13"	"2021-05-05"
"c44f992e-f5a5-4205-958b-9b9629b1773d"	"2021-05-15"
"c479c3e2-b5d1-438f-a426-f95c2c2fd00f"	"2021-05-18"
"c486e79b-d63a-4012-a763-8b52ae707f2d"	"2021-05-12"
"c49b4ac1-decd-47fa-9c72-f2bbd0bb0080"	"2021-05-23"
"c58f484b-cd6a-4156-8d7a-3a448b49eeb1"	"2021-05-11"
"c6bdbb9e-2660-4317-9273-6b09f9df84e3"	"2021-05-13"
"c70f85df-8842-4472-a665-5127d9fff99b"	"2021-05-18"
"c72f2e1f-9a6d-4ba3-8c8c-291accae27b0"	"2021-05-20"
"c7ba008a-973c-4153-a897-2e530a0b3794"	"2021-05-12"
"c83ba448-77c9-46f1-bb07-81fcecb049a5"	"2021-05-08"
"c8a43924-d644-4896-89ef-201278cf70b9"	"2021-05-17"
"c99a5471-b842-4942-bb8a-e70524002d23"	"2021-05-02"
"ca6a9e08-a31c-4170-8c04-6a5ee7594996"	"2021-05-25"
"cabe5c50-563f-423e-8f86-f65b3cfdd940"	"2021-05-26"
"cc0970a4-0269-408c-857f-bc32c075c570"	"2021-05-30"
"cc1a1930-240f-48cb-9bf7-9e059163fe6a"	"2021-05-24"
"cce8474f-b4a0-45c4-b9b1-c267a3be1f1b"	"2021-05-19"
"cd6cba41-6a05-41da-8635-4b24da7e0b41"	"2021-05-29"
"ce3e7399-d71b-467f-9f54-98e3677c60f5"	"2021-05-09"
"ce86ef6a-d6e7-4d2d-b306-512c9e1de6e4"	"2021-05-27"
"cf0bcf33-9a94-48ca-b5f7-838431b668b6"	"2021-05-31"
"cf549d65-fefb-4998-801c-53482c910437"	"2021-05-08"
"cf9abae1-164a-41b9-a7a9-3be1837c6f4c"	"2021-05-12"
"cfe0a905-4925-4ad0-82a4-f568c2225fcf"	"2021-05-09"
"d06175d1-418b-4811-9040-847db2a2940e"	"2021-05-11"
"d08ee49f-b505-4157-972b-7c5310669990"	"2021-05-20"
"d0e910a8-540f-4050-acb5-1d0601f8114b"	"2021-05-03"
"d1130634-e54f-4d9d-92e9-889a08ee03bc"	"2021-05-06"
"d13e3074-7bae-4f5b-8a06-e3852de5a0de"	"2021-05-27"
"d1c74db0-dacf-4e8c-b0b5-abcd0821106e"	"2021-05-28"
"d264f9f4-a3a5-46c4-9197-f344ede7acd9"	"2021-05-22"
"d273b621-bf77-4dda-85f9-68e718487269"	"2021-05-08"
"d2e8b3ec-478b-421b-9c85-5d50eda7215d"	"2021-05-12"
"d2fdad0a-ab60-4e21-bebe-6ab127177046"	"2021-05-22"
"d34b8d5e-f9a1-4936-910a-a8f50c30d4ac"	"2021-05-26"
"d388f663-73d0-4be8-a2de-884d32ca2895"	"2021-05-22"
"d48ddab1-4d77-4a3e-962e-a84702de3d33"	"2021-05-30"
"d4d143e8-3ebd-4f12-a05e-a00ff9e129ad"	"2021-05-08"
"d55a7a0a-85dc-46a6-b21a-6c751b02c743"	"2021-05-23"
"d591d9a3-cfd7-40a1-8893-5dce25605333"	"2021-05-16"
"d97d10fb-3a7b-465c-9f64-e6fc0356a4f6"	"2021-05-16"
"dac22bf8-e187-4ae9-ae43-490d788dae72"	"2021-05-23"
"daee4589-3866-4e87-a117-54dda8544d97"	"2021-05-24"
"dd475cc1-1f48-465f-bfeb-f35a541a9aa3"	"2021-05-05"
"dd9907fc-5541-44bd-b44b-d4e25ec9780e"	"2021-05-22"
"de10c6fe-a080-4a57-aa91-8aee83ff69ab"	"2021-05-21"
"dedbe1c5-20e4-4f56-95c4-69f39b0b4e75"	"2021-05-01"
"df560a4e-3c43-4e3c-97f5-9a585d62e1c6"	"2021-05-13"
"dfd4b14b-c7d9-4b84-9034-d2cb4c06ff8a"	"2021-05-01"
"dffc0012-4f0e-4e8c-82a5-a3567587a087"	"2021-05-29"
"e0870a4d-ad4e-4761-88d8-a1d1e0e06c92"	"2021-05-13"
"e0cf5009-c6cb-423e-afa2-b01f6cc14105"	"2021-05-14"
"e15c5a98-b071-4323-a899-cc416994d75e"	"2021-05-01"
"e19f4ae1-ba83-4355-886f-bfe685961b00"	"2021-05-26"
"e2618889-658f-487e-9e12-0d7c3a5a1a01"	"2021-05-11"
"e28758bc-8496-4afe-9134-54bf0bb8dead"	"2021-05-30"
"e2a7236a-8431-41cc-8306-b3ccbd912aa1"	"2021-05-23"
"e2cab53e-3d25-45be-9146-a3dd2c8583fd"	"2021-05-19"
"e2ce1249-28c4-4b3f-9a6d-0f56c6504ad7"	"2021-05-09"
"e3c4e651-90f7-4a2f-82ff-bce1fd389882"	"2021-05-07"
"e3f97750-ad56-4cf4-8b12-10a5a03d90e5"	"2021-05-17"
"e532c2bd-d866-4ded-a8fd-8b8dedcabc1b"	"2021-05-06"
"e5c6ecbc-7610-44fa-b46a-cf0055036454"	"2021-05-23"
"e60ee325-5ee7-496a-80c1-aa389df592f2"	"2021-05-11"
"e64c3b20-95f0-4edc-b2c3-a613ec733068"	"2021-05-06"
"e690e35c-b70b-4331-9764-2e76ab89c6ff"	"2021-05-24"
"e7a48fd3-38a0-4393-8878-f1310a4d8435"	"2021-05-05"
"e9358fb5-c98c-467c-8e60-945654a93fbf"	"2021-05-07"
"e9ce9c56-be15-44d6-8e90-e2928be51d42"	"2021-05-24"
"ea3cf91a-395a-4629-92a0-1e4a1b2dabc1"	"2021-05-08"
"ea888ee9-a619-4bcd-991f-b6a596d54aeb"	"2021-05-08"
"ec140bd8-b2fc-40da-90f8-3466015c51cd"	"2021-05-18"
"edb877a2-41f4-47fe-a7ba-f0232bbf022f"	"2021-05-05"
"edf6f77f-5f8f-4833-978c-b3152617bbc0"	"2021-05-03"
"eeaa4658-4142-4e47-aa13-ccbf7081e4df"	"2021-05-31"
"eeb370d5-3434-4f83-940c-50fe199ff54a"	"2021-05-15"
"f0c376a9-dcbe-4e05-813f-192818dbb7ad"	"2021-05-04"
"f0c69e44-0402-414f-90b8-4b077f24a3e0"	"2021-05-24"
"f138da3a-86cf-4d92-9f41-4bfcc70fbd71"	"2021-05-20"
"f162372c-8481-4b19-a820-7422960a485e"	"2021-05-07"
"f1d15b13-b1da-40a5-8718-140522709e8d"	"2021-05-10"
"f2a5d62e-cb29-46fb-a812-f5a4e0d41b56"	"2021-05-05"
"f2cc2445-2be7-4b39-b398-d350f5e71546"	"2021-05-20"
"f35903c7-7ccc-4fa2-b739-ad4bb891d579"	"2021-05-26"
"f48b364a-24d3-46a9-bc0c-e091319cd6c7"	"2021-05-18"
"f57f0fec-75ee-496f-9c3e-e818e70ad9e4"	"2021-05-03"
"f5bc9a81-753c-47ee-8aa2-77dc61c9b255"	"2021-05-22"
"f64f2492-417f-4007-a4d6-1a5b5b802670"	"2021-05-10"
"f71cf111-1c7e-4390-8ed3-7bd2ff84fd05"	"2021-05-21"
"f7616efe-2ac4-49b7-8930-cd8d8a48ecf5"	"2021-05-03"
"f842a1cb-797a-456e-a855-50dcbbef7915"	"2021-05-22"
"f8e92ffb-a45a-4c0b-aa7e-b55ced3f875b"	"2021-05-05"
"f916fe9a-592a-4bfd-9962-819421a7202a"	"2021-05-02"
"f919b1ce-fe66-4452-a083-9c3625439452"	"2021-05-26"
"f9f25ae1-f5a6-426f-9ae6-767dd915c950"	"2021-05-16"
"fa0fdcba-bbac-4b47-8de6-faa50e9614c6"	"2021-05-06"
"fa57e3c2-e8e7-4539-b5f5-1f4bde7b591e"	"2021-05-28"
"fa8191ca-37d3-418e-98c0-8765abc596e6"	"2021-05-01"
"fb493aa9-9234-461a-abbb-9b4fab7bcefc"	"2021-05-18"
"fb57c81a-c356-4370-8c2e-72e63f6467a9"	"2021-05-23"
"fb681a99-2910-48cd-bfb0-fce10f550d42"	"2021-05-18"
"fba41a6b-b8f1-420b-8ab3-eb67085a3326"	"2021-05-24"
"fbba54e3-c9f8-491f-b8f1-53c2084e09fb"	"2021-05-14"
"fbbe1324-2a62-4024-b98f-c66e34640b07"	"2021-05-18"
"fc3781f2-ff37-4673-8a9e-d4de10f199af"	"2021-05-16"
"fcfc9c8e-a83c-4dbb-abb1-9eae471d3a01"	"2021-05-14"
"fd47f704-d39d-476e-83d7-27418d4e8c06"	"2021-05-12"
"fd8f4d51-7b1c-4575-9e36-86d0d90e2aa1"	"2021-05-31"
"fe7dd3f8-98ee-47a2-a226-7b6dea5c8c19"	"2021-05-30"
"ff4fecf1-808d-4065-a2b8-db3a889a6d9e"	"2021-05-13"
"ff836788-1d67-414d-a598-4ba643fef7a0"	"2021-05-21"
"ff89579c-2c6b-4e5b-9c46-cb17b5735f24"	"2021-05-21"
"0115f56e-5c40-4a78-a3b1-2a67ecdd45d7"	"2021-06-20"
"0119f312-e23b-4fa1-8b0c-198d9b45ab4e"	"2021-06-25"
"0137cf5a-18cb-430f-a4ad-5ec0a933c67a"	"2021-06-01"
"016b040f-056e-4092-a5cc-6e65cd5c3572"	"2021-06-29"
"0204a39f-a27f-4ab4-a009-b7d7902de2c7"	"2021-06-03"
"02097a52-a65d-4c7e-9f60-1dfc77d09e34"	"2021-06-21"
"022f5bec-fb12-4478-8de2-465506116a00"	"2021-06-27"
"0284bd89-49f3-44ad-940f-364983431b92"	"2021-06-25"
"029524ab-45c0-42f5-874c-613decfc7876"	"2021-06-20"
